n_items,n_distinct_skus,total_weight_kg,max_fragility,avg_fragility,n_fragile_items,n_temperature_sensitive_items,avg_historical_damage_rate,distance_km,warehouse_load_ratio,is_peak_hour,picker_experience_years,picker_avg_quality_score,picker_avg_picking_speed,rider_experience_years,rider_avg_rating,hour_of_day,had_quality_issue
24,20,21.7,100.0,78.14408748143413,13,4,0.011539414576704404,8.66,0.7759353301653187,0,2.1610835408793876,92.37553269209647,9.456552747481865,3.4164324599441165,4.01075603493955,3,1
21,18,4.54,48.59243247024369,29.364069549509395,4,0,0.18932878782549767,0.51,1.1549651883488887,0,2.2435064457588574,79.55607516852064,5.0928352033737845,0.8409683959827152,4.113729156281601,4,0
22,15,14.63,47.152548376883814,44.46860785950629,6,2,0.08484079311801723,3.78,0.8533242141587637,1,1.3127350674253422,82.88742910374954,6.882099199570164,3.317247521316508,4.618742661284934,19,1
16,7,14.35,57.95987201719036,30.312426857890927,3,0,0.10474280433210721,10.32,1.2274443495506975,0,1.1694248284473876,72.88902316830443,8.050966478052931,0.594894907086934,4.249539723231814,6,1
9,5,2.22,28.423979742256904,0.0,0,2,0.10778614990988819,3.75,0.42839103228328196,0,3.203885371678407,88.77823829100032,1.5,1.9835236530384215,3.898265355563342,11,0
11,5,12.07,38.264643337866744,30.4963138869751,2,3,0.07879644496084248,9.28,0.6688806226545857,0,3.320796871671065,84.66038848524866,4.741304785299192,3.3922439119955152,4.6013809649577455,16,0
4,3,2.24,73.39157244894074,51.57509570577254,1,0,0.08729986188067755,4.36,0.5431757267375454,0,0.8995715239549609,74.22813097872287,5.726869837349078,0.15880814279705469,4.493035166479529,22,0
11,5,4.02,63.012613183954315,48.243775724629174,3,2,0.08508387648128314,8.89,0.499812162282408,0,2.112740017719509,69.56598079901234,6.979285833979426,3.0986723975307484,4.081308008166814,15,0
9,3,3.83,30.54497311731358,28.54810976778691,1,1,0.11115458809067169,7.72,0.7936299626484539,1,0.8172409904494353,83.60795289532292,6.499813316183562,3.350960879587185,5.0,9,0
1,1,0.54,15.415462471538245,2.9513654278487707,0,0,0.030657856015562424,5.01,0.6138245701972377,0,6.372623008950793,95.06522582004752,2.051846999998464,1.6015462791011268,4.681175887457301,2,0
5,3,1.99,85.55939320643796,49.1780889301323,1,0,0.020475320143401476,8.77,0.20049565332244218,1,0.6950056889094502,97.86160291910825,5.789331155270573,3.9215647198730865,4.618134083288485,10,1
13,10,9.24,56.238598693599045,44.22870488019675,4,1,0.1292580847470744,0.5,0.594045946031149,0,2.605280169638441,69.06436896830203,3.6734796071533062,1.7402917667687183,4.150095430147238,15,1
9,3,7.5,62.477564204433264,53.55503878475719,3,1,0.07988493259553515,1.66,0.5649003141289192,0,2.912131894966832,91.34479328802058,5.377326666251312,1.8452075593301183,3.978591611421376,0,0
24,19,15.2,66.60604564160825,28.969531704838303,4,6,0.005,4.15,1.0082580700098098,0,1.1354563259259456,89.97497504263987,5.865175276897414,3.0730319545532123,4.966870886659348,14,1
12,5,7.52,15.293072835557219,0.0,0,3,0.05148859643703589,10.69,0.1935762041144321,0,0.8234781037513164,95.84856756774874,6.868203395240734,3.8509463742834216,4.034327048312216,0,0
24,9,23.56,84.36508625211914,46.742724027687295,8,8,0.1717984586052464,0.5,0.520485816616143,1,1.7528627726589585,86.75546987381281,5.67365759947831,0.05,4.600233248014473,19,1
16,10,8.02,70.00823382852997,34.79885916838335,3,4,0.07037737342773832,5.86,0.43736280267737615,0,0.8159296311762452,78.65627611811043,6.537121353632915,0.05,4.762282563738742,23,0
1,1,0.82,84.43562301978935,65.61704301480248,0,0,0.04814052079704969,7.27,0.960735416403151,0,2.501466411018326,89.85916201631403,5.503965761467734,0.06823479053600146,3.8291675779563032,2,0
5,3,5.46,51.03059319213821,35.632126713821194,1,0,0.005,6.99,0.509090765576236,0,0.8404563376008098,56.23161295611834,7.077537324938041,2.935547728308917,4.307170423023663,22,0
17,7,7.17,39.50844655702588,33.99972843783097,4,2,0.045930139362187365,5.61,1.0661213371579017,0,2.434598835679804,72.08445499784591,4.129798746877063,2.3301526920104023,4.00218837892688,6,1
14,5,11.48,51.80425726714961,44.179598381051576,4,3,0.010174792995717483,3.52,0.6835214654169898,0,0.05,73.30484814931773,6.3548576687164715,0.05,4.538631324419943,1,0
8,6,9.18,31.16524376402943,21.867516486375116,1,1,0.10575227466426307,5.01,0.8714208781564006,1,0.9088830426169245,75.27312486030429,4.419537425501637,4.909528800916634,4.062273292186104,19,0
13,6,9.49,39.62116988957983,20.80701413528147,1,0,0.0829575644705666,9.9,1.0869958169767742,0,1.5279450136677655,66.79919458544815,5.753198084569255,2.853702231963732,4.036622707462106,7,0
22,16,25.89,47.73084163721683,32.84630414056527,5,3,0.05819222460918411,3.25,0.27925176613690067,1,3.801071354936071,76.3564321940172,6.849029805042403,1.6119604768434423,3.862897229979218,10,1
10,7,5.1,46.76643421456524,14.75106121806061,1,2,0.03426693099333361,0.5,0.613487979980592,0,0.05,76.46365699639072,4.857473754571828,2.754413238665545,4.360995263404621,23,0
2,1,1.53,41.826938165151844,29.959899759748758,0,0,0.1715864294931536,7.86,0.8473845080343738,1,3.8245470499646537,79.36484928408734,6.241431061830609,1.5328385160361715,3.714631838623391,21,0
8,6,4.09,94.65113788922078,77.6703498638714,4,1,0.03768100772807161,11.98,0.7692588132693942,0,3.255546241488376,84.8383152848092,5.8314771297172525,3.6380396387494667,4.985321287970721,12,1
23,12,4.69,62.84623892948168,57.937941987980075,9,2,0.037904077008407866,1.8,0.24605137119336495,0,0.05,69.48761578498845,10.170384791778112,4.023673404151178,4.305938739585594,16,0
19,11,22.75,52.625633680307786,41.7768347107923,5,3,0.06542191756571297,11.44,0.9437802098634621,0,3.0609001983992155,77.47221948744311,7.102179528411124,4.351061325841218,4.717204151452558,6,0
21,9,9.24,100.0,69.1368997410082,10,5,0.07381286561433621,8.08,0.7167030966600804,0,0.7119126715138404,81.08493008775858,7.36617595957179,2.7302881765479254,4.356243132671551,1,1
22,18,25.81,45.13630248153415,16.852285843853796,2,1,0.10892277807305625,1.37,0.7448796927571241,0,3.113932551447486,63.46084660160062,4.89008808066751,2.1670074957944507,4.511498549677455,16,0
3,2,2.56,100.0,89.7896771373599,1,0,0.13582668552485977,3.19,0.6225261328856873,1,3.2089007858752554,81.26330370017713,1.949938959231389,3.5522182338377464,3.8684897482862595,10,0
7,4,7.73,47.967872736262684,24.868944613686,1,1,0.13133439136590752,3.01,0.05,0,3.4690513350036634,84.38725483010953,5.366911000289443,4.550460099684418,4.602306706939198,22,0
2,1,2.33,97.41707541772395,79.08372970120195,1,0,0.22579366106769722,6.68,0.8909102299480919,0,1.2856494518749508,89.58046305642748,3.5334471993092706,1.6093343886842117,3.909338260341851,7,0
1,1,0.77,100.0,78.98686705115227,0,0,0.005,5.27,0.9058081024794702,0,3.2913689724830175,68.80114879904268,6.853729638503968,4.185631377763635,4.930554610109365,5,0
21,17,25.19,15.787630056947744,0.0,0,5,0.09385107976066828,10.42,0.5524973471625246,1,4.663934006441309,80.48409906769545,6.947027047486714,1.1768999312014015,4.17955783471403,18,1
23,17,22.25,96.16060637325715,67.27602714911993,11,4,0.04876959003455657,9.4,0.18041774876619066,0,1.7339569718653978,94.39772515320479,6.823907522748645,0.822762832649969,4.661367623889055,12,0
4,3,2.9,37.49516464505007,28.753998910041116,0,0,0.20058559211806276,0.5,0.5126050374257443,0,1.9371837242593526,64.64096385496573,6.317865278471505,2.559231761917805,3.892478417574744,3,0
18,15,15.39,39.86857865267174,22.504693939002458,2,2,0.0905362084596914,0.5,1.0482480814080761,0,3.3366413875597045,81.93236399321566,4.851195961774441,0.8966313792357299,4.682527734920755,15,1
13,11,5.13,67.71529552179871,46.542038643629695,4,1,0.005,8.46,0.5572536568745774,1,0.05,66.7748620654931,5.13329670651594,0.05,3.7100873382001804,21,1
2,1,0.42,17.011734467414882,12.825862855395318,0,0,0.10605282666868947,3.94,0.7078820315711016,0,0.6295512071094942,77.70470711545862,7.193520282774168,1.7157904440108336,3.743213333518575,15,0
22,17,10.05,69.54067496491416,46.04393593415813,7,4,0.09600994635523903,5.3,0.583251967865952,0,3.81146188716856,73.95001885451819,10.03180387167406,5.6314111597476755,4.799552211472821,17,0
21,16,13.33,37.28912096261152,14.302521389453538,2,6,0.12546474897622456,8.19,0.8103841586809871,0,2.446020805101834,85.7427201109911,6.888058169751756,0.05,4.7601949764033415,3,0
14,10,5.99,45.24585982427584,38.89574414376001,3,0,0.03658814972689572,9.43,0.23910379034853307,0,1.8552248183699063,79.04760694879567,7.109339685080135,3.30485906600154,4.202458893658366,14,0
17,9,12.14,100.0,64.37797673998325,7,4,0.09966963608035724,1.07,0.6292121139359653,0,0.6934338151918615,69.23387743017543,9.87185500041791,1.6246612177125312,4.23725697877893,16,1
10,8,8.58,47.2031261118671,43.503394579513966,3,2,0.06377081656366015,0.5,1.0836973299129893,0,2.2425536860573634,97.23222900550776,6.421470658320183,0.9504117494436048,4.32957984918365,13,0
20,10,17.12,62.896724620385584,27.08458507981477,3,4,0.03971828677821743,5.55,0.37902520584258365,0,1.3505720610052632,83.78048823554768,4.7632562860826235,0.7389171557398955,4.497786828217222,22,0
11,7,12.03,66.57167030486994,46.91104443843424,3,3,0.10056343120782248,2.58,0.6038174830185716,0,0.05,91.8684308337225,7.132683105619272,2.150551307806431,4.780100224794423,22,1
24,15,27.99,12.965633122592303,4.057434675892203,0,3,0.08916708159406811,6.27,1.0685248077211322,0,4.284194274774512,71.04767610527026,9.436562561585951,1.5819947863767283,4.2490798849007545,12,0
2,1,2.18,21.057012022379364,16.545062747687247,0,0,0.14300319158224506,5.65,0.9613455266678586,1,1.0881997727545754,78.06839116566051,8.075869365331242,2.9116441583634782,3.7600618356995117,20,0
5,3,4.1,53.510863189266715,25.534058668845667,0,0,0.0816193371902427,2.1,0.8583357040460531,0,1.7650739787540943,91.99106037502622,6.85072228833043,5.320055541099419,4.350783135883387,1,0
24,10,9.74,82.48872202468462,52.31070541459877,8,2,0.11623415505273921,14.35,0.8360982194498282,0,0.05,74.50029267087835,3.0274168978060665,2.3517949076284923,4.089799924790929,22,1
7,5,8.0,70.86519988902114,43.927572584071434,2,1,0.007553987465410569,6.07,0.8305569777495085,0,1.3438006110574476,81.94925347106233,3.712391026462564,1.0891306653700639,4.905356476287313,3,0
8,6,3.0,63.56849688690925,46.77366199902952,2,0,0.1636710300152961,3.7,0.6193366465230117,1,3.8095036095836985,81.34539015495439,7.098417673516353,2.588500304336184,4.233910126053942,19,1
19,10,6.68,41.30053188532352,34.397583923970465,4,1,0.03336795967680644,6.41,1.0857433304776491,1,3.6895122140323506,58.37050028557011,5.8644717990419,1.0401700633560205,4.862587900478931,10,0
5,3,2.59,49.243323904987435,17.661807787943577,0,0,0.13417583035053723,8.12,0.5360151550212113,1,2.2404296432161233,81.31239837135216,6.3265483102373485,1.3122367205461567,4.369371707334375,8,0
13,6,10.06,100.0,67.73857260452539,6,0,0.09578712512356785,3.47,0.3519989094338366,1,1.200287251264581,77.81138600590675,8.25273720956327,0.979344186176538,4.125317687552371,20,1
7,5,6.17,35.32338023796667,19.64854400171148,0,0,0.08817942387094786,15.28,0.2156309124007218,0,2.2413181902210493,80.34111513570662,4.235481129926711,3.4314603986081402,4.854671001418355,4,0
5,4,1.07,77.86755923053755,44.21885689352804,1,0,0.12562072469925395,0.5,0.48417745910271315,0,3.009085943504724,74.80518754826824,5.374572643350042,3.3127770993258507,4.07340759990391,13,0
24,11,23.47,57.95770703734126,32.533697630617496,5,1,0.005,0.5,0.47971837157261654,0,0.05,69.11093879252866,8.660757576212092,1.7413829340265303,4.383962411984892,7,1
5,3,1.88,68.46498238147467,47.385849674762426,1,1,0.045588540641779265,0.5,0.4510139165815476,0,2.6009658847504937,73.86465050879093,4.243999375475382,0.05,4.245019254561055,6,1
3,1,1.49,46.103498159238455,21.679286325227398,0,0,0.12476777465268973,6.02,0.28853659807121196,0,3.4263982556011934,76.73219072382093,8.590158504139625,0.6674250189308906,4.060023487405196,23,0
17,11,8.88,62.468934358806415,58.158897539515095,7,5,0.19532558734318145,7.89,0.8309091998536162,0,2.1035522204054837,88.06932429066846,7.1349012519753705,1.9370756692057198,4.508264663000317,3,1
21,15,11.18,70.33807490368302,65.32211414839061,9,6,0.07853850690078061,4.68,0.3687311164732536,0,2.168835589772608,76.40175421857747,6.273073565005745,3.761732924666402,4.145030686366021,23,1
4,2,3.84,85.87726247234463,56.80910781492016,1,1,0.005,7.88,0.8919592922457986,0,1.037782890026412,83.0992285733922,6.7640592174321785,0.05,4.05051997277973,0,0
17,11,4.1,77.26564075157216,38.46775717142026,4,4,0.06096686145936199,7.83,0.9523517058467199,0,2.675486527360844,84.01129976513162,7.1636016854513676,2.3700379083014096,4.312195858639421,4,0
13,6,5.15,45.73941024172247,25.427244585718952,2,1,0.07639100855205788,4.56,1.600550437572863,1,4.773200850374698,76.59103518988532,7.682467988785697,3.0170865748526605,4.139932642580379,8,0
20,11,4.45,99.2464874335469,97.0864592449103,13,1,0.14656756164508566,7.71,0.5408897523137588,0,4.450103479934832,91.7140619770793,2.833586743626178,3.053495352851706,4.219059415835957,5,0
4,3,3.91,15.907194243735722,13.184260015236692,0,1,0.08290058191456515,5.21,0.6441131750408003,0,1.2790253512056375,78.2494661676643,8.77976295470214,3.0778442792995753,4.325304028151363,6,0
24,10,28.41,73.0816380725105,54.38705013784293,9,8,0.005,4.36,0.4387842238128443,0,1.600724392512055,76.38910828801286,6.941010150688725,3.5939203012711887,4.618859042369847,15,0
15,10,12.89,68.62784897773857,42.32126753768573,4,2,0.13780979289873257,4.01,0.2899557102807745,0,4.3848627175689305,93.04869591624373,8.5730835168826,1.6660550319247869,4.19633802801312,1,0
21,10,16.59,39.81924252960538,33.62417627206813,5,4,0.11409900925563768,6.93,0.5529130602583998,0,3.1519965620125805,83.3697981053997,7.305128746347775,3.12981474395733,3.8619768683574773,13,0
9,7,9.97,40.39498041367313,39.07358467414833,2,0,0.038054379596305914,10.87,0.4283985179991143,1,3.1197752420807614,58.082457544288786,10.429961730426973,0.05,4.583676382333366,9,0
23,15,10.46,52.954034649578674,23.775263326051352,3,1,0.12319235622670324,1.18,0.2855887791530485,0,0.05,55.41203695417834,5.216457828002317,1.333880368756823,4.138301599881452,13,1
16,9,4.26,50.24048255618974,44.395221951395456,5,3,0.047203139724435385,4.08,0.7828346958697485,1,3.6637069932463566,97.934395519184,9.41046605163304,2.520693784327689,4.5178227275208025,8,0
4,2,2.84,59.49733805147751,41.97013869112149,1,0,0.062107517392084255,6.65,0.32479251204897913,1,1.7512482511685807,82.82900819810112,4.948496600855697,1.2630282608350951,4.820569026398116,21,0
23,14,10.59,100.0,93.9083709043538,15,3,0.048218700006610146,13.03,0.8980592999306667,0,2.573573148823167,80.26123990983629,7.481148630394543,0.48140756504150417,4.358265788391608,7,1
20,17,13.02,63.569888033206645,58.558088731842744,8,5,0.06140353129133385,7.73,0.9995410223854669,0,1.0712937050810136,59.81467177843888,8.411327911846843,1.037156210683207,4.027255894387729,13,1
8,5,5.25,64.05954758116725,46.34942098678096,2,2,0.13440561576568882,2.75,0.3973471649252492,1,4.839355076512232,80.53738199180285,6.533289036439783,2.997126185231502,4.2884159123788885,10,0
14,8,7.26,52.120501637036725,47.66229653281177,4,4,0.005,2.3,1.1894798137173344,0,0.6400915453435252,71.45321478988,2.993320936232051,1.8368643487184753,4.06774108923732,13,0
10,7,6.86,89.37015192139965,75.4698284209064,5,0,0.14624776062218764,9.94,0.8404160359297712,1,5.324031945274353,78.84413119892046,6.741126544960773,1.9437106224853873,4.050267142778545,9,0
14,8,8.12,50.147947393796926,13.650615575714017,1,2,0.09057949111530811,4.75,0.6744906901871858,0,2.2458628982946856,74.71615946237833,5.652117001109195,2.5829954704009777,4.223249422269992,15,0
24,14,7.51,58.425208442031405,30.97987963724105,5,5,0.05659487905221526,1.08,0.07747692911871895,0,1.9322203993739813,79.10432759999281,8.124810157252067,2.4082166352979923,3.885024893156748,4,0
22,12,23.47,0.9237257003132759,0.0,0,4,0.08124578519535283,10.06,0.10038364693873358,0,0.7871018207064824,83.93564204990638,4.899748108334108,4.2045347477532955,3.9444721412967967,12,0
6,2,5.41,52.672096893013546,47.29302452756184,2,2,0.025461442199812556,7.23,1.250432650518699,1,1.3636317893536538,85.7278389161356,5.518293927434711,3.7717698403570457,4.644710369637309,20,0
24,18,5.79,65.41264524668685,53.6598225119746,9,2,0.005,1.22,1.1618735988548912,0,1.874704916303004,81.34675324397149,5.288223490705223,2.6440886973316644,4.429909133080737,13,0
11,9,3.47,48.91876678772623,13.09679885083365,1,0,0.027153305495046416,0.64,1.2598692630990582,0,2.4156449558786792,83.06605732565083,5.937595222142643,1.5886085040484448,4.495668373835911,4,0
17,14,5.04,96.45521396480693,66.57176039601548,8,2,0.005,0.5,1.3500493516847138,0,3.063152073246038,64.1556338000715,6.653441417215805,4.040015299829175,4.659362768635568,17,0
19,15,4.97,43.8843583977947,19.184640162254702,2,3,0.005,3.51,1.1811486034134624,0,1.8662477508015198,81.16077494752258,7.529071582339565,4.540614151813582,3.6400923097507425,7,0
12,7,3.11,33.569493537889194,27.46570160163561,2,1,0.005,7.22,0.7834331535514544,1,3.061863996497521,84.06919706571664,7.388435922562207,0.05,4.246295743564871,21,0
11,5,3.93,74.78543763000934,37.63045014364071,2,1,0.1534291300584022,9.84,0.8959326218220474,1,4.092428797582869,81.20704798450271,4.198568482631005,1.8973189090742262,4.972647552476645,19,0
11,7,11.53,100.0,70.07231998071593,5,0,0.005,7.7,0.4604853978078375,0,3.893955363004249,96.85861936890595,4.941310305054362,1.7418144155964064,5.0,22,0
21,18,21.59,25.69667556545624,16.119648002220234,2,3,0.07752521878782968,0.78,0.7835095070928336,1,3.2027177534714153,79.3574724726189,5.4441728816669315,0.5805831468527245,4.096751915385923,20,1
10,7,9.83,57.58047234867372,41.40743675804502,2,2,0.14700420012562737,4.87,0.9609627919932235,0,3.000497815698795,68.75662033485997,5.87020267290664,1.2785673050678157,4.015040660575871,16,0
7,4,5.7,69.18178254812626,52.0464306054333,2,0,0.13100533038493087,11.72,0.9676899469140868,0,0.5035663324903306,81.99523401973211,4.940825783212848,1.4579420590514927,3.547032820409449,15,1
9,6,8.31,71.0065985433076,47.50634360094868,3,2,0.062291836508852935,3.95,0.6560922377774315,0,2.5342928733708865,76.25734541657242,5.150192443830321,3.6257827336442077,4.200719761237203,6,0
5,3,4.69,63.31123838446969,48.31882272746748,1,1,0.06256542255332163,9.08,0.05,1,0.46442372364717954,64.75109658307592,8.834801499009048,0.05,4.595847066625794,8,0
10,8,10.89,60.154065745121216,51.753004887826705,3,0,0.0908090451351989,8.58,0.17036393874660039,1,3.8271792928682,78.95434887693047,7.054729026975225,2.392355942254779,4.724410825588573,20,0
